id,data_venda,cliente,vendedor,produto,categoria,quantidade,preco_unitario,desconto,regiao,canal,valor_total
7fddba84-09f6-4309-affc-25421a25c70a,2024-09-19,Campos,Dra. Mirella Caldeira,A liberdade de ganhar direto da fonte,Serviços,88,330.16,0.01,Sul,Loja Física,28763.54
a88537af-ddf4-4c81-a01f-a7e0ea14eaf0,2025-06-30,Rezende Ltda.,Nina da Paz,A arte de conseguir mais facilmente,Serviços,11,279.67,0.12,Leste,Loja Física,2707.21
a59c1ebd-c643-4f67-9d02-aedb9148a14a,2025-08-03,Barbosa e Filhos,Sr. Vicente Novaes,A vantagem de inovar mais facilmente,Bebidas,16,302.65,0.12,Norte,Telefone,4261.31
43709ba6-6381-4850-9d09-b6ee7737169f,2024-08-06,Pires,Pedro Henrique Ramos,O conforto de concretizar seus projetos mais facilmente,Alimentação,30,256.4,0.01,Oeste,Representante,7615.08
be82dab1-580f-4a9a-bcbb-a374a5b0ccc0,2025-02-10,da Mota,Ana Marques,A possibilidade de realizar seus sonhos sem preocupação,Serviços,81,292.03,0.16,Leste,Telefone,19869.72
202c5212-7ba1-4462-a08f-87581933e552,2024-10-08,Câmara,Anna Liz da Luz,A certeza de inovar de maneira eficaz,Utensílios,14,46.01,0.03,Centro,Telefone,624.82
0db02819-2c4a-46a5-822e-8c0f3275f690,2024-07-25,Campos Melo S.A.,Benjamim Sousa,O prazer de atingir seus objetivos simplesmente,Alimentação,36,130.27,0.07,Centro,Online,4361.44
8a691766-7990-4698-b217-c2c8a7c8220b,2024-12-18,Almeida Araújo S/A,Dra. Letícia Porto,O conforto de ganhar direto da fonte,Utensílios,76,313.24,0.1,Leste,Online,21425.62
e84e5556-034c-40c5-a945-6b419cacd7d4,2025-08-24,Vieira S.A.,Dra. Raquel da Mata,O conforto de avançar com confiança,Bebidas,76,201.13,0.01,Leste,Telefone,15133.02
984bc3d4-b0d8-4863-b136-328cef103890,2024-08-04,Dias,Breno Gomes,O direito de inovar direto da fonte,Bebidas,89,191.73,0.2,Centro,Telefone,13651.18
f0a8ca30-48f8-4536-bb4e-475c38f59a3c,2025-06-21,Cassiano Câmara - ME,Vinicius Rios,O conforto de inovar direto da fonte,Serviços,36,430.32,0.11,Norte,Representante,13787.45
a3c13f88-4d4e-4e60-afa5-308ad182bea0,2025-01-24,Albuquerque,Yuri Souza,A arte de evoluir em estado puro,Alimentação,80,27.39,0.11,Centro,Loja Física,1950.17
2f12ff2c-3917-4941-8f8c-7f9633b46f69,2025-02-27,Porto - ME,Maria Flor Peixoto,A segurança de mudar simplesmente,Bebidas,23,475.17,0.08,Norte,Representante,10054.6
5762349c-54e7-4627-8abf-d425c28c535d,2024-10-06,Silva Ltda.,Pedro Lucas Vasconcelos,A simplicidade de ganhar simplesmente,Utensílios,11,53.65,0.03,Oeste,Online,572.45
829aa0c3-2365-4d97-8d27-835d8681e448,2023-12-18,da Paz,Sr. Luiz Fernando Pereira,O prazer de avançar naturalmente,Alimentação,14,176.61,0.01,Sul,Telefone,2447.81
68c62854-17c4-426c-8123-ce64441aa2ad,2025-05-13,da Luz,Luna Sá,A liberdade de atingir seus objetivos sem preocupação,Serviços,86,183.21,0.16,Norte,Online,13235.09
4442759b-b8d3-4317-be82-5ddd3ab47e6c,2024-08-09,Carvalho S/A,Sr. Arthur Miguel Andrade,A possibilidade de evoluir em estado puro,Utensílios,87,46.62,0.17,Centro,Telefone,3366.43
a6c8d0f3-57ad-4957-a6f9-9412dd71e1f0,2024-05-02,Andrade,Manuella Pimenta,A certeza de avançar direto da fonte,Serviços,17,491.9,0.09,Oeste,Representante,7609.69
3e5cdcea-142e-4c85-a252-1e619c548d07,2025-01-20,da Luz,Lorena Barros,A segurança de realizar seus sonhos mais facilmente,Alimentação,70,328.12,0.01,Oeste,Telefone,22738.72
8501831c-ac37-4b8a-bc55-3a86331335fa,2023-11-27,Ferreira e Filhos,Kaique Barbosa,A segurança de mudar de maneira eficaz,Alimentação,63,83.88,0.15,Oeste,Telefone,4491.77
bc183ed4-7d2a-4877-a9d2-78b3b786d70b,2025-04-11,Martins,Srta. Evelyn Mendonça,A simplicidade de realizar seus sonhos de maneira eficaz,Serviços,64,207.51,0.03,Oeste,Telefone,12882.22
f711a750-7a98-4b2b-926d-6fabcccf59a6,2025-04-15,Aparecida,Maria Isis Cassiano,A liberdade de atingir seus objetivos simplesmente,Bebidas,16,169.82,0.03,Centro,Telefone,2635.61
fb43f0bf-1de2-44cb-8c00-dd200b582339,2024-08-21,da Cruz Ltda.,Dra. Stephany Oliveira,A simplicidade de concretizar seus projetos naturalmente,Utensílios,50,37.83,0.01,Sul,Representante,1872.59
5cdcb4d3-9633-457b-89d7-56719e0da08c,2024-03-14,Nunes Correia S/A,Joaquim Farias,O conforto de concretizar seus projetos em estado puro,Serviços,100,56.01,0.03,Norte,Telefone,5432.97
73923c40-8203-4750-bcf0-403e9a266703,2025-03-01,Mendes e Filhos,Guilherme Duarte,O poder de atingir seus objetivos direto da fonte,Bebidas,86,223.07,0.09,Leste,Loja Física,17457.46
0e5747fd-8893-4e3d-8f09-2b71c3fbced5,2025-05-23,Casa Grande e Filhos,Ian Sousa,A certeza de evoluir simplesmente,Bebidas,66,227.45,0.13,Norte,Online,13060.18
791ba021-7083-4aa5-8a32-6e0c0b3be95b,2024-01-27,Costela - ME,Gael Henrique Andrade,A vantagem de avançar antes de tudo,Utensílios,67,433.34,0.09,Oeste,Online,26420.74
78d25f89-bd3a-4c3c-a061-8acdd6ac9398,2024-08-30,Moreira,Jade Gonçalves,A possibilidade de atingir seus objetivos em estado puro,Bebidas,73,490.85,0.15,Oeste,Telefone,30457.24
6a1ca18c-04b2-4deb-b629-cf0405d3db2a,2023-10-24,Marques - ME,Srta. Ana Júlia Farias,A arte de avançar com força total,Utensílios,63,287.08,0.2,Norte,Telefone,14468.83
02004bc6-bdba-47a3-bede-12fc95ae02c0,2023-11-12,Novais,Vitória da Cunha,A liberdade de realizar seus sonhos sem preocupação,Alimentação,84,429.88,0.03,Sul,Online,35026.62
f06fadd7-467d-4fca-bdde-8a1bae7b89bc,2024-04-28,Azevedo e Filhos,José Albuquerque,O poder de concretizar seus projetos em estado puro,Alimentação,28,363.04,0.15,Norte,Telefone,8640.35
4fdf62c8-e55c-43f8-aeec-04ff83b9e97a,2024-05-30,Silva,Mirella Fernandes,O prazer de evoluir naturalmente,Serviços,53,346.19,0.12,Sul,Telefone,16146.3
e3377122-69cb-4c30-9e2b-675bb38b9d7e,2024-10-22,Siqueira,Isabelly Silveira,A arte de ganhar em estado puro,Serviços,52,83.41,0.16,Sul,Representante,3643.35
4e517e5d-6f68-4330-9668-36004b2503d2,2025-01-19,Montenegro,Fernanda Martins,A simplicidade de concretizar seus projetos mais facilmente,Utensílios,53,462.75,0.14,Leste,Telefone,21092.15
735693d0-332e-4b76-b17f-50abe2db9f77,2024-11-13,Nascimento Ltda.,Stella Pinto,A simplicidade de avançar de maneira eficaz,Serviços,56,51.04,0.19,Leste,Online,2315.17
27004c22-3195-4d03-b986-c95b8f0aef2e,2024-10-09,Fonseca Ltda.,Daniel Albuquerque,A certeza de evoluir mais rapidamente,Bebidas,37,225.78,0.12,Oeste,Telefone,7351.4
f1354396-cda2-41aa-be53-5433dc84dfd9,2023-11-21,Aparecida,Vitor Gabriel Azevedo,A arte de ganhar simplesmente,Utensílios,22,273.44,0.06,Leste,Telefone,5654.74
90131dc2-70f5-4d7b-82b9-95e3b000ce45,2025-08-05,da Costa Camargo S/A,Vitor Hugo Nogueira,A certeza de realizar seus sonhos sem preocupação,Utensílios,65,277.7,0.1,Leste,Loja Física,16245.45
c2fabbf9-c2d9-49ee-9732-641b17020ada,2025-05-09,Caldeira,Vitor Hugo Mendes,O prazer de mudar antes de tudo,Utensílios,70,61.06,0.13,Centro,Representante,3718.55
c337df6e-886a-48a0-aac6-73b06ff7f4f3,2025-09-21,Guerra Rios S/A,Théo Moura,A liberdade de inovar de maneira eficaz,Utensílios,88,35.7,0.01,Leste,Loja Física,3110.18
c82efe9b-7352-4698-9ba1-98e6edf1f412,2024-10-02,Campos,Dr. Enrico Martins,O conforto de mudar sem preocupação,Alimentação,52,402.62,0.18,Leste,Representante,17167.72
2586fcff-9b24-4186-9dea-dd4117378642,2023-12-21,Costa Barbosa Ltda.,Maria Albuquerque,O direito de inovar antes de tudo,Alimentação,59,159.17,0.17,Norte,Online,7794.55
0271bd3f-246d-433e-9ad2-c18af19d7245,2023-11-03,Rodrigues Mendes Ltda.,Enzo Barbosa,A vantagem de atingir seus objetivos em estado puro,Bebidas,27,325.29,0.18,Oeste,Representante,7201.92
bf622d8f-c165-4338-8702-9b017ac766d4,2024-12-12,Machado Siqueira - ME,Kamilly da Mata,O direito de realizar seus sonhos com toda a tranquilidade,Alimentação,62,184.75,0.17,Oeste,Online,9507.24
bb04ae93-6064-46f0-ba45-4a9b7c138a4f,2024-01-19,Barros Martins Ltda.,Gabriel Nogueira,A possibilidade de conseguir em estado puro,Alimentação,23,243.54,0.03,Leste,Loja Física,5433.38
540f8a12-b8f3-49b8-ba22-6f90e5a4f12f,2024-03-30,Sá,Marcelo Carvalho,A segurança de evoluir em estado puro,Alimentação,92,30.19,0.06,Sul,Representante,2610.83
53506221-e93d-41ea-99eb-39b39f02f7a5,2024-01-06,Montenegro e Filhos,Enzo Gabriel Pastor,A segurança de concretizar seus projetos em estado puro,Serviços,40,52.06,0.03,Centro,Loja Física,2019.93
7d5d5ed7-499d-49dc-9d1a-3cf36ca3a9c3,2024-06-04,Novais,Ana Júlia da Conceição,A certeza de mudar sem preocupação,Serviços,53,204.91,0.19,Oeste,Online,8796.79
1ae68ee1-df20-4db0-919a-8efb13ef4e7b,2024-11-27,da Mota - EI,Ana Julia Jesus,A vantagem de realizar seus sonhos simplesmente,Alimentação,78,116.65,0.07,Centro,Telefone,8461.79
5c64e7d5-392a-4901-a167-fe3083c11541,2025-03-15,Ribeiro,Sofia Marques,A vantagem de avançar mais facilmente,Alimentação,17,485.13,0.01,Oeste,Online,8164.74
9da0a375-4c4b-49b7-99c6-77277991dabd,2025-04-20,Aragão,Luara Rezende,A liberdade de evoluir com confiança,Alimentação,70,80.71,0.05,Leste,Telefone,5367.22
a049a0e2-d412-4543-86d4-0e05107d434e,2024-12-08,Nascimento S/A,Léo Rezende,A segurança de evoluir com força total,Serviços,3,253.72,0.18,Sul,Telefone,624.15
9b0701b9-94af-403e-b02b-9abbaeb4b94f,2025-03-01,Araújo,Antonella da Rocha,A vantagem de conseguir mais facilmente,Bebidas,17,489.51,0.06,Oeste,Telefone,7822.37
fd249c69-716c-4c35-867f-50c46a176b22,2024-03-07,Novaes,Pedro Lucas da Paz,O conforto de atingir seus objetivos com força total,Utensílios,38,334.91,0.06,Centro,Loja Física,11962.99
7155ce8b-6c92-4b4d-9aa7-9447a01d64b9,2024-07-23,Melo Rocha e Filhos,Melina da Cunha,O prazer de inovar com confiança,Serviços,41,318.32,0.03,Oeste,Online,12659.59
f3f99361-f6f7-4a84-82c2-046db1d5033f,2025-01-10,da Luz - EI,Dra. Joana Caldeira,A liberdade de conseguir sem preocupação,Bebidas,99,91.61,0.08,Sul,Telefone,8343.84
cf60df0c-a786-4a45-a815-e01850464497,2025-01-18,Pastor,Eloá Aragão,O poder de atingir seus objetivos com confiança,Utensílios,72,31.1,0.07,Norte,Representante,2082.46
6c20fb57-dcc8-4c5c-a81d-6d012b54d450,2023-11-02,Souza Porto Ltda.,José Miguel Pinto,A simplicidade de realizar seus sonhos com toda a tranquilidade,Utensílios,91,167.73,0.03,Leste,Telefone,14805.53
c3f1cb54-3454-4651-ad68-4577ec5e611a,2025-08-03,Monteiro Vargas Ltda.,Ayla Pimenta,A segurança de realizar seus sonhos de maneira eficaz,Alimentação,26,36.61,0.12,Oeste,Representante,837.64
7ca06df2-1aa6-439a-9d58-f02d87f1157b,2024-01-13,Cardoso,Srta. Manuela Martins,A certeza de evoluir mais facilmente,Serviços,36,229.3,0.07,Sul,Representante,7676.96
2250613d-7115-4ca0-b053-0aee025ed737,2024-10-21,Souza Sampaio S.A.,Júlia Borges,A simplicidade de inovar simplesmente,Utensílios,19,428.41,0.18,Sul,Telefone,6674.63
e75cfe82-743f-45bb-8e95-5f7c25359a1e,2024-05-11,Barros,Dr. Breno da Costa,A certeza de evoluir antes de tudo,Bebidas,16,382.36,0.19,Leste,Representante,4955.39
a778f086-4403-4977-baf4-d1af3c1b54fd,2025-01-20,Lopes,Vitor Hugo Garcia,A vantagem de evoluir sem preocupação,Utensílios,25,157.63,0.11,Centro,Online,3507.27
7abff60c-e011-480e-a329-ab9b6b82d53f,2025-06-17,Nascimento Ltda.,Srta. Eloá Jesus,O poder de inovar com confiança,Serviços,21,306.01,0.18,Sul,Representante,5269.49
0a47d7ae-3693-49d2-9b61-a1f35b3f2c4b,2025-02-27,Leão S/A,Vitória Silva,A possibilidade de evoluir com confiança,Utensílios,4,384.09,0.06,Centro,Loja Física,1444.18
1d99c233-a5be-4271-a6b1-5e336d3670e2,2025-03-06,Farias S/A,Ana Júlia da Cruz,O prazer de conseguir mais facilmente,Alimentação,40,57.31,0.01,Leste,Telefone,2269.48
0c9dd441-9de2-403f-86f2-36c2a34d6878,2024-02-14,Borges,Lucas da Cunha,O conforto de conseguir em estado puro,Utensílios,70,37.74,0.01,Sul,Telefone,2615.38
00c42255-6fcb-45e9-b7e6-c760567a6f90,2025-02-23,Cavalcante,Ester Mendonça,A vantagem de avançar mais facilmente,Utensílios,60,107.33,0.03,Centro,Representante,6246.61
2eaf0107-33be-4738-bdcd-28eecb4ab056,2025-03-11,da Cunha e Filhos,Miguel Moraes,O prazer de atingir seus objetivos sem preocupação,Alimentação,13,371.01,0.2,Leste,Online,3858.5
824fa413-f46b-46da-bf5b-47274ee32736,2024-04-13,Santos Ltda.,Letícia Moreira,A liberdade de evoluir simplesmente,Alimentação,65,32.34,0.01,Sul,Telefone,2081.08
55244935-1a1f-4e32-96b3-f13fe714708d,2025-04-07,das Neves,Sra. Júlia Rezende,O conforto de inovar sem preocupação,Bebidas,90,196.18,0.2,Sul,Telefone,14124.96
936f5d34-01db-40e1-aa0b-f9746ed0cebc,2023-12-22,Lopes Cavalcante S.A.,José Miguel Almeida,O poder de realizar seus sonhos mais rapidamente,Alimentação,31,141.3,0.09,Norte,Representante,3986.07
09289c38-60cd-4d55-be6b-a85c2f1c48e7,2024-01-11,Costa S/A,Olivia Sá,A simplicidade de mudar sem preocupação,Alimentação,20,295.9,0.19,Leste,Online,4793.58
acbff8f3-e0e8-473a-8f8a-b60a693861ef,2025-09-11,Farias Castro - EI,Sophie da Luz,O direito de conseguir simplesmente,Serviços,38,374.51,0.05,Centro,Loja Física,13519.81
19f6af49-dc91-4007-ad89-b43da33d3def,2025-09-15,Carvalho Machado e Filhos,Lucca Marques,O direito de ganhar sem preocupação,Serviços,66,245.54,0.06,Sul,Telefone,15233.3
b1e10624-e0f2-4991-8f16-c4a49cbc15a0,2024-07-20,da Luz S.A.,Augusto Ribeiro,A possibilidade de concretizar seus projetos antes de tudo,Alimentação,22,76.8,0.11,Leste,Online,1503.74
a9a10b3b-1056-44d8-a7ba-0be2e1459480,2024-09-23,Costa - EI,Mateus Brito,A vantagem de realizar seus sonhos mais facilmente,Utensílios,78,260.5,0.19,Norte,Representante,16458.39
500bcc1f-f443-49bc-8dd1-a208f7f491c1,2024-11-10,Brito Sales e Filhos,Antony Teixeira,O poder de realizar seus sonhos naturalmente,Serviços,86,438.03,0.19,Centro,Online,30513.17
eaae0fa4-5787-46c7-b18f-dce3a1092e70,2024-01-05,Aragão,Vitor Gabriel Pimenta,A simplicidade de mudar com confiança,Bebidas,18,222.17,0.07,Sul,Online,3719.13
89ca39fa-15fb-469f-ae84-ac32d4ee3a48,2023-11-18,Marques Caldeira - ME,Maria Sophia Pires,A liberdade de realizar seus sonhos em estado puro,Serviços,25,263.0,0.02,Sul,Representante,6443.5
e38411b5-2dd7-4453-9dde-9c245c2e8a11,2024-01-25,Lopes,Liz Sampaio,A arte de atingir seus objetivos antes de tudo,Alimentação,37,27.28,0.12,Centro,Representante,888.24
6ae9857e-be2b-4819-9b2b-b29cfafc6903,2024-04-26,Guerra S/A,Gabrielly Jesus,A segurança de ganhar simplesmente,Bebidas,74,436.43,0.05,Centro,Online,30681.03
ef0efd9e-5982-48b7-a088-0f15951f507c,2024-04-23,Montenegro da Paz S.A.,Enrico da Costa,O poder de mudar sem preocupação,Alimentação,68,139.58,0.1,Norte,Loja Física,8542.3
42529162-fbc4-4043-9671-99b518b6f4bb,2024-05-21,Abreu das Neves - ME,Srta. Maria Luísa Gonçalves,O poder de concretizar seus projetos naturalmente,Alimentação,98,402.7,0.0,Centro,Telefone,39464.6
37158f7d-2564-4e3e-9455-75b002f206ca,2024-09-10,Novaes,Dra. Aurora da Cunha,O prazer de avançar com força total,Utensílios,14,36.7,0.04,Leste,Representante,493.25
8c84fe9b-2c3b-48d4-a75d-daf8eef92f8c,2025-03-25,Vieira,Benjamim Souza,A simplicidade de concretizar seus projetos mais facilmente,Bebidas,61,431.91,0.19,Oeste,Online,21340.67
20bcb3ed-9f21-4dd3-a235-1bdccd3a69be,2023-11-14,Sousa da Cruz e Filhos,Sra. Lavínia Almeida,A possibilidade de concretizar seus projetos antes de tudo,Bebidas,42,55.03,0.03,Centro,Online,2241.92
1cbc0abe-d0f7-4792-be7e-09a9ab4b2f06,2024-04-09,Nunes da Mata Ltda.,Sr. Théo Pereira,A liberdade de atingir seus objetivos em estado puro,Serviços,51,79.97,0.02,Leste,Loja Física,3996.9
739ecfd2-399a-4ecc-9e69-69b252760703,2025-07-14,Barbosa S.A.,Sr. Bernardo Nunes,A segurança de realizar seus sonhos com confiança,Serviços,67,361.96,0.02,Sul,Loja Física,23766.29
1a98460f-27be-44f6-adce-24147d972c22,2025-02-14,da Costa Costela S.A.,Vicente Cassiano,A vantagem de concretizar seus projetos naturalmente,Alimentação,96,183.33,0.09,Sul,Telefone,16015.71
683e78e4-5f05-4cec-99f9-29992c013a0a,2024-06-26,Mendonça,Srta. Anna Liz da Cunha,A certeza de conseguir mais facilmente,Bebidas,91,461.7,0.19,Sul,Telefone,34031.91
12aa4f6e-f9c2-479c-9e27-57f9d996727d,2024-12-18,Sousa,Sra. Sarah Carvalho,O poder de concretizar seus projetos em estado puro,Utensílios,13,23.75,0.18,Norte,Telefone,253.18
2bee8ca5-8765-45db-946b-20a0c2997468,2025-03-26,Dias,Nicole da Rocha,A possibilidade de atingir seus objetivos com confiança,Utensílios,49,31.39,0.01,Centro,Telefone,1522.73
078d338d-c14c-46cd-ad6c-d1fd6ebe55cb,2025-02-05,Mendonça S/A,Gabriel Caldeira,A simplicidade de realizar seus sonhos antes de tudo,Utensílios,89,121.12,0.03,Norte,Representante,10456.29
d71b2add-2258-4ca1-885c-fd731eb4fbbb,2024-04-06,Leão,Alana Pastor,A simplicidade de inovar antes de tudo,Bebidas,57,240.48,0.01,Leste,Loja Física,13570.29
43de4059-72ec-4a8d-bcda-2d8b87035a10,2024-02-04,Gomes,Danilo Sales,A simplicidade de atingir seus objetivos direto da fonte,Serviços,80,201.13,0.1,Leste,Representante,14481.36
42faf85e-e2a4-4cca-9dd4-e7b546f13067,2023-12-10,Mendes,Luan da Mata,A arte de atingir seus objetivos de maneira eficaz,Serviços,38,482.98,0.08,Sul,Telefone,16884.98
c968f184-32a7-4100-bc7f-67773db78e7b,2023-12-22,Brito,Ryan Azevedo,O conforto de conseguir em estado puro,Utensílios,46,185.16,0.1,Sul,Loja Física,7665.62
4d6c402b-633a-4727-aa9f-37a22202b0be,2023-10-11,Fernandes e Filhos,Luiz Henrique Mendes,A certeza de conseguir em estado puro,Serviços,55,108.63,0.11,Norte,Representante,5317.44
9052dcae-0a23-40ce-b3b7-efb9ea518d82,2025-04-12,Silva Rios - EI,Daniel Pastor,A segurança de inovar antes de tudo,Alimentação,55,411.3,0.1,Oeste,Representante,20359.35
c0f48025-5847-4f71-8666-1bdb423ed579,2025-01-19,Novais,Isis Silva,A liberdade de realizar seus sonhos mais facilmente,Alimentação,22,444.32,0.13,Leste,Representante,8504.28
34d6b575-a1f0-4816-8eca-eaca1f5be3cd,2025-02-28,Pacheco,Aylla Carvalho,O poder de conseguir naturalmente,Bebidas,14,393.66,0.01,Oeste,Telefone,5456.13
bbb3fb85-844f-4f05-9e57-55478886ec63,2024-11-05,da Conceição,Mirella Montenegro,A simplicidade de ganhar de maneira eficaz,Serviços,62,256.76,0.2,Sul,Representante,12735.3
f89f7302-e5df-4bdc-a1d8-e81c870be32a,2024-12-01,Nascimento,Dante Farias,O prazer de ganhar mais rapidamente,Utensílios,88,238.28,0.1,Sul,Loja Física,18871.78
bd60cb8b-61a1-4fdd-97c4-e5d4d98dd11a,2024-02-26,da Cunha Peixoto S/A,Maria das Neves,A certeza de evoluir com toda a tranquilidade,Bebidas,12,125.73,0.1,Sul,Telefone,1357.88
4b54e815-f14f-44c5-97af-411980743747,2025-09-01,Costa,Francisco Silva,O direito de conseguir em estado puro,Serviços,6,101.75,0.07,Leste,Telefone,567.76
acabe1d3-e975-40b0-b9ac-085399991dce,2024-02-12,Cavalcante,Samuel Albuquerque,O poder de avançar com toda a tranquilidade,Serviços,73,77.52,0.07,Oeste,Online,5262.83
396a0e93-97c6-4366-b7c9-ec6e2d0bb1f6,2025-04-13,Vasconcelos da Paz e Filhos,Nina Peixoto,O conforto de evoluir mais facilmente,Bebidas,99,236.09,0.07,Leste,Online,21736.81
43a87cfb-8740-4831-a7b3-ad16f26bbc0f,2024-05-03,Guerra,Cauê Rezende,O poder de atingir seus objetivos direto da fonte,Serviços,75,310.39,0.12,Centro,Telefone,20485.74
e4dd29b5-4bf6-46da-abfc-7b9bc96b7b9c,2025-05-02,Nunes Pacheco - ME,Sra. Joana Cavalcanti,A liberdade de conseguir com confiança,Alimentação,39,17.86,0.06,Centro,Online,654.75
762cd83e-1d7f-4b61-a14e-9a2e5d5ffa84,2024-08-03,Ferreira Dias - ME,Ana Júlia Vargas,A liberdade de realizar seus sonhos em estado puro,Serviços,54,123.32,0.05,Leste,Loja Física,6326.32
abc74d97-4569-439d-987b-90beb0a88fb9,2025-08-28,Ramos - EI,Francisco da Rocha,O poder de conseguir naturalmente,Alimentação,93,333.81,0.01,Centro,Online,30733.89
caf16ac1-5d7b-44f3-b63c-d330e396adb9,2025-04-13,Barros da Paz Ltda.,Sr. Josué Montenegro,O poder de conseguir naturalmente,Serviços,2,349.66,0.18,Sul,Loja Física,573.44
3b4d1197-ec83-4f76-81bd-de36290792e5,2024-02-23,Novaes S/A,Dr. José Pedro Caldeira,A certeza de atingir seus objetivos com toda a tranquilidade,Serviços,57,201.41,0.02,Norte,Telefone,11250.76
760a505c-1796-4a92-a71f-9551cb6dad61,2025-01-12,Mendes,Milena Fernandes,A segurança de mudar simplesmente,Alimentação,57,214.23,0.18,Norte,Telefone,10013.11
0d0597ec-539c-46dc-8f5b-53cef05adf52,2023-11-20,Câmara Ltda.,Dra. Bruna Araújo,A segurança de mudar antes de tudo,Alimentação,24,217.34,0.06,Oeste,Representante,4903.19
1af44e3e-8abe-4f9e-bc26-7d2a9681cb31,2024-08-17,Novais - ME,Vitor Gabriel Moraes,A possibilidade de avançar em estado puro,Alimentação,80,114.28,0.07,Centro,Online,8502.43
ca229a54-4d1c-409c-8ff6-1b50a8cbfe6c,2025-07-14,Leão,Luiz Henrique Azevedo,A segurança de atingir seus objetivos em estado puro,Bebidas,100,439.32,0.14,Norte,Loja Física,37781.52
c8466c6d-2de4-44d1-ac59-61299b1b8412,2024-09-22,Machado,Carolina Mendonça,A liberdade de realizar seus sonhos sem preocupação,Utensílios,75,111.92,0.19,Sul,Telefone,6799.14
5b0c1d92-8e07-4908-b3be-270a59bfb6d8,2024-07-12,Barbosa,Henrique Camargo,A segurança de ganhar simplesmente,Utensílios,11,54.07,0.02,Oeste,Representante,582.87
40734612-d505-4ba4-86fd-b5c49f1701e4,2024-05-11,Carvalho,Alice Viana,O poder de evoluir de maneira eficaz,Bebidas,24,236.85,0.17,Centro,Loja Física,4718.05
005568ff-a180-4e51-92b0-c5fe0a82ce44,2024-06-25,da Rocha,Marcela da Mota,A liberdade de evoluir naturalmente,Bebidas,84,481.41,0.2,Sul,Representante,32350.75
3d313ba1-e4e2-40ed-bdbf-a3ed2e24d7ef,2024-05-19,da Cruz Almeida e Filhos,Dra. Brenda Castro,O conforto de atingir seus objetivos simplesmente,Alimentação,31,293.24,0.01,Oeste,Online,8999.54
66778d2d-ee1f-4f55-9963-aa4757423758,2023-11-14,Ribeiro,Ravi Lucca Garcia,A vantagem de mudar com toda a tranquilidade,Utensílios,45,229.72,0.08,Sul,Telefone,9510.41
bb7ece3b-068e-4563-aff7-5a1fc557fe2b,2025-05-21,Pimenta e Filhos,Sabrina da Paz,O prazer de evoluir com força total,Utensílios,46,471.1,0.0,Sul,Loja Física,21670.6
97bec5f6-5d50-4ea2-8139-eada6e178206,2025-08-30,Cardoso S/A,Lucca Cirino,A liberdade de evoluir mais rapidamente,Serviços,81,489.8,0.12,Oeste,Representante,34912.94
1d22b10f-2a9b-460a-8294-6a0fde5dba7a,2024-06-25,Porto,Luara Pacheco,O prazer de inovar com toda a tranquilidade,Alimentação,6,63.7,0.08,Oeste,Online,351.62
83a0c27e-6607-43ea-9593-3aa3bccfa23c,2024-04-03,da Rocha Cassiano - ME,Gustavo Costa,O prazer de concretizar seus projetos com toda a tranquilidade,Alimentação,58,118.88,0.03,Norte,Online,6688.19
f2b7418c-61b5-47d5-a083-2050bd2124f5,2024-12-27,Vargas Jesus - EI,Laura Duarte,A vantagem de conseguir simplesmente,Serviços,40,152.3,0.03,Oeste,Loja Física,5909.24
ab5b06dc-1990-48d3-9d40-28a94c038874,2024-12-28,Freitas S/A,Enrico Porto,A simplicidade de mudar naturalmente,Utensílios,20,229.93,0.06,Oeste,Telefone,4322.68
80501de9-a036-43e5-ae34-6c86e037fe98,2025-09-23,Borges,Dra. Ana Clara Gomes,A possibilidade de inovar com força total,Utensílios,79,98.22,0.19,Oeste,Representante,6285.1
18262212-4765-4cd2-82d1-873a6cfd15cf,2024-10-23,Teixeira Rios S/A,Carlos Eduardo Alves,A arte de ganhar mais facilmente,Bebidas,71,195.5,0.06,Norte,Loja Física,13047.67
b7e838af-991c-42ad-b85a-25ee559db962,2025-09-28,Farias,Dr. Noah da Paz,A segurança de evoluir antes de tudo,Serviços,17,30.84,0.18,Centro,Representante,429.91
1d4c8b07-b71d-4283-af89-c088951c323a,2025-09-20,Ferreira Sales S/A,Vitor Hugo Mendes,A possibilidade de concretizar seus projetos sem preocupação,Alimentação,3,189.49,0.03,Leste,Representante,551.42
c76510b4-1f14-4745-aae9-f279223f6860,2024-09-05,Rezende,Beatriz Machado,A liberdade de inovar com confiança,Alimentação,10,134.94,0.04,Leste,Representante,1295.42
a57cb1b4-a78f-4a2b-a817-5b47d674b12c,2025-02-19,Moreira - EI,Joana Oliveira,A vantagem de inovar de maneira eficaz,Alimentação,80,422.78,0.09,Sul,Loja Física,30778.38
f1489c1e-82cf-4988-8d53-b61859428de2,2025-03-25,Freitas da Conceição S.A.,Sara Correia,A simplicidade de avançar naturalmente,Bebidas,75,250.85,0.05,Oeste,Online,17873.06
4934aa12-eb19-4e8a-b39b-853da8db2d2d,2024-03-24,Cavalcante Cirino S.A.,Yasmin Barbosa,A segurança de mudar com força total,Utensílios,78,73.2,0.19,Centro,Online,4624.78
f8eae25e-e268-4865-8235-43194b8d4de5,2024-01-26,Nascimento Machado - EI,Bruno Peixoto,O prazer de evoluir antes de tudo,Alimentação,88,283.13,0.01,Leste,Telefone,24666.29
